bodypart,equipment,gifurl,id,name,target,secondarymuscles,instructions,movement_pattern,joints_used,intensity_level,exercise_type,movement_quality,risk_assessment,is_compound,text_combined,tfidf_apart,tfidf_arm,tfidf_arms,tfidf_ball,tfidf_band,tfidf_bar,tfidf_barbell,tfidf_bench,tfidf_bend,tfidf_bent,tfidf_biceps,tfidf_body,tfidf_cable,tfidf_chest,tfidf_close,tfidf_continue,tfidf_core,tfidf_curl,tfidf_desired,tfidf_desired number,tfidf_dumbbell,tfidf_dumbbell hand,tfidf_dumbbells,tfidf_elbows,tfidf_engage,tfidf_engage core,tfidf_extend,tfidf_extended,tfidf_extending,tfidf_facing,tfidf_feet,tfidf_feet flat,tfidf_feet shoulder,tfidf_flat,tfidf_flat ground,tfidf_foot,tfidf_forward,tfidf_fully,tfidf_fully extended,tfidf_grasp,tfidf_grip,tfidf_ground,tfidf_hand,tfidf_handles,tfidf_hands,tfidf_head,tfidf_height,tfidf_hips,tfidf_hold,tfidf_keeping,tfidf_keeping straight,tfidf_knees,tfidf_left,tfidf_leg,tfidf_legs,tfidf_lie,tfidf_lift,tfidf_lower,tfidf_machine,tfidf_moment,tfidf_moment slowly,tfidf_movement,tfidf_number,tfidf_number repetitions,tfidf_overhand,tfidf_overhand grip,tfidf_palms,tfidf_palms facing,tfidf_pause,tfidf_pause moment,tfidf_place,tfidf_position,tfidf_position repeat,tfidf_press,tfidf_pull,tfidf_push,tfidf_raise,tfidf_repeat,tfidf_repeat desired,tfidf_repetitions,tfidf_return,tfidf_return starting,tfidf_right,tfidf_shoulder,tfidf_shoulder width,tfidf_sides,tfidf_sit,tfidf_slightly,tfidf_slowly,tfidf_slowly lower,tfidf_stand,tfidf_stand feet,tfidf_starting,tfidf_starting position,tfidf_straight,tfidf_stretch,tfidf_switch,tfidf_upper,tfidf_width,tfidf_width apart
waist,cable,https://v2.exercisedb.io/image/a0mn55hknig3i7,174,cable judo flip,abs,"['obliques', 'shoulders']","['stand facing the cable machine with your feet shoulder-width apart.', 'hold the cable handle with both hands at chest level, palms facing down.', 'engage your core and rotate your torso to the right, pulling the cable across your body.', 'as you rotate, pivot your back foot and allow your hips to rotate naturally.', 'extend your arms fully and finish the movement by flipping the cable handle over your shoulder.', 'return to the starting position by reversing the movement, rotating your torso back to the center.', 'repeat the movement on the opposite side.', 'continue alternating sides for the desired number of repetitions.']",pull,"['shoulder', 'hip', 'spine']",medium,unknown,3,medium,True,"cable judo flip ['stand facing the cable machine with your feet shoulder-width apart.', 'hold the cable handle with both hands at chest level, palms facing down.', 'engage your core and rotate your torso to the right, pulling the cable across your body.', 'as you rotate, pivot your back foot and allow your hips to rotate naturally.', 'extend your arms fully and finish the movement by flipping the cable handle over your shoulder.', 'return to the starting position by reversing the movement, rotating your torso back to the center.', 'repeat the movement on the opposite side.', 'continue alternating sides for the desired number of repetitions.']",0.07424019796480712,0.0,0.07502166003330941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08415599895126834,0.7101571205342332,0.0924069597183448,0.0,0.11514887545797728,0.10756913964022062,0.0,0.04784482977213224,0.04868408247758954,0.0,0.0,0.0,0.0,0.11149320905315128,0.13158875538341652,0.11436268929134434,0.0,0.0,0.17241720623981704,0.060807468311912666,0.0,0.09183318261485446,0.0,0.0,0.15334848971171505,0.0,0.1038328073668874,0.0,0.0,0.0,0.0,0.0,0.0,0.0947772503532469,0.0,0.0,0.11826671332457075,0.08554164543691059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11809718222545125,0.0,0.0,0.36212680121508073,0.04842701577380225,0.04846365082406695,0.0,0.0,0.1017771491509787,0.10470699975621976,0.0,0.0,0.0,0.051026658243209504,0.0,0.0,0.0,0.0,0.0,0.046843584903480784,0.0,0.04820782250515513,0.11692782128679985,0.12235108146648907,0.15334848971171505,0.13253014942967845,0.07676230628267701,0.10962917658226388,0.0,0.0,0.0,0.0,0.08671531389038481,0.0,0.05329215040096747,0.05333291981479618,0.0,0.0,0.0,0.0,0.07430480982448001,0.07469441888633473
waist,cable,https://v2.exercisedb.io/image/l3kplisoq9cwsd,175,cable kneeling crunch,abs,['obliques'],"['attach a rope handle to a high pulley and kneel down facing away from the machine.', 'hold the rope handle with both hands and place it behind your head, keeping your elbows out to the sides.', 'keeping your hips stationary, flex your waist and crunch your torso down towards your thighs.', 'pause for a moment at the bottom, then slowly return to the starting position.', 'repeat for the desired number of repetitions.']",pull,"['elbow', 'hip', 'knee']",medium,unknown,3,medium,True,"cable kneeling crunch ['attach a rope handle to a high pulley and kneel down facing away from the machine.', 'hold the rope handle with both hands and place it behind your head, keeping your elbows out to the sides.', 'keeping your hips stationary, flex your waist and crunch your torso down towards your thighs.', 'pause for a moment at the bottom, then slowly return to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966948135012022,0.0,0.0,0.0,0.0,0.0,0.09994487442131655,0.10169802113861426,0.0,0.0,0.0,0.20343123210088537,0.0,0.0,0.0,0.0,0.0,0.18008441150050714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979837827758415,0.27535735271590717,0.0,0.2470518103573827,0.17869117837189044,0.2966325731152317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246697670432699,0.13933354596302866,0.20920983008557792,0.0,0.10116102477870899,0.10123755312075894,0.0,0.0,0.0,0.0,0.13324682000597723,0.14223451713973576,0.24391105460334625,0.10659151625255606,0.12632274864381224,0.0,0.0,0.0,0.0,0.09785333614771519,0.11235103495785102,0.10070314366985625,0.24425494814225876,0.25558380144144793,0.0,0.0,0.0,0.22900853318133568,0.0,0.0,0.1340001971434993,0.0,0.0,0.0,0.11132398850270253,0.11140915327316463,0.0,0.0,0.0,0.0,0.0,0.0
upper arms,cable,https://v2.exercisedb.io/image/39y3yzlj0blbzk,176,cable kneeling triceps extension,triceps,['shoulders'],"['attach a rope handle to a high pulley and kneel down facing the cable machine.', 'grasp the rope with a neutral grip (palms facing each other) and bring your hands to the sides of your head.', 'keep your elbows close to your head and your upper arms stationary throughout the exercise.', 'extend your forearms by contracting your triceps until your arms are fully extended.', 'pause for a moment, then slowly return to the starting position by bending your elbows.', 'repeat for the desired number of repetitions.']",pull,"['elbow', 'wrist', 'knee']",medium,unknown,3,medium,True,"cable kneeling triceps extension ['attach a rope handle to a high pulley and kneel down facing the cable machine.', 'grasp the rope with a neutral grip (palms facing each other) and bring your hands to the sides of your head.', 'keep your elbows close to your head and your upper arms stationary throughout the exercise.', 'extend your forearms by contracting your triceps until your arms are fully extended.', 'pause for a moment, then slowly return to the starting position by bending your elbows.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.21594147666474914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40882160486467645,0.0,0.18284083141282695,0.0,0.0,0.0,0.0688580017236392,0.07006584935344953,0.0,0.0,0.0,0.28031188616226166,0.0,0.0,0.16459011963984796,0.15404441900442387,0.0,0.2481418439774978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14943557460003476,0.191377179632992,0.1793769012736128,0.13984765663290086,0.0,0.0,0.0,0.13640286942742771,0.37942029899403623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16996478022738404,0.0959952133977238,0.1441371648525728,0.0,0.06969588044318734,0.06974860539521009,0.0,0.0,0.14647708320925334,0.15069370722038533,0.09180170383689158,0.09799386594936801,0.0,0.07343727081894649,0.0,0.0,0.0,0.0,0.0,0.06741701591138445,0.07740534773367366,0.06938041876128363,0.168281842741501,0.17608696736163906,0.0,0.0,0.0,0.15777767558198286,0.0,0.0,0.09232075040665724,0.0,0.0,0.0,0.07669775400274603,0.07675642910684943,0.0,0.0,0.0,0.1512403925849843,0.0,0.0
back,cable,https://v2.exercisedb.io/image/rcbpue7kwzt23y,177,cable lateral pulldown (with rope attachment),lats,"['biceps', 'forearms']","['attach a rope attachment to the cable machine at a high position.', 'stand facing the machine with your feet shoulder-width apart.', 'grasp the rope with an overhand grip, palms facing each other.', 'keep your back straight and lean slightly back.', 'pull the rope down towards your sides, squeezing your shoulder blades together.', 'pause for a moment at the bottom of the movement.', 'slowly release the tension and allow the rope to return to the starting position.', 'repeat for the desired number of repetitions.']",pull,"['shoulder', 'spine']",medium,unknown,3,medium,True,"cable lateral pulldown (with rope attachment) ['attach a rope attachment to the cable machine at a high position.', 'stand facing the machine with your feet shoulder-width apart.', 'grasp the rope with an overhand grip, palms facing each other.', 'keep your back straight and lean slightly back.', 'pull the rope down towards your sides, squeezing your shoulder blades together.', 'pause for a moment at the bottom of the movement.', 'slowly release the tension and allow the rope to return to the starting position.', 'repeat for the desired number of repetitions.']",0.11162647704726995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4271127485562375,0.0,0.0,0.0,0.0,0.0,0.07193878705605271,0.07320067516291093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25924399237198814,0.09142922098672167,0.0,0.13807903174226718,0.0,0.0,0.0,0.0,0.0,0.0,0.18740242790210068,0.14610459988629665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3551383957054038,0.10029014845268754,0.0,0.18149618927111255,0.07281415342271388,0.0728692373490719,0.18230936843872686,0.18230936843872686,0.1530306345495453,0.1574359151159159,0.0959090165034189,0.10237822299323013,0.0,0.15344587572044502,0.09092517617976284,0.0,0.19451564471899715,0.0,0.0,0.07043332989924125,0.0808685510503392,0.07248457762628144,0.17581096382913125,0.18396529860416005,0.0,0.19927039648245762,0.11541868226726265,0.16483682828098423,0.0,0.1482257304870505,0.09645128580720162,0.0,0.1303838790976882,0.0,0.08012929877090622,0.08019059906591808,0.1086812689719505,0.0,0.0,0.0,0.11172362649552678,0.11230943698893561
shoulders,cable,https://v2.exercisedb.io/image/doxq-negeif47a,178,cable lateral raise,delts,"['traps', 'triceps']","['stand with your feet shoulder-width apart and grasp the cable handles with an overhand grip.', 'keep your arms straight and your core engaged.', 'raise your arms out to the sides until they are parallel to the floor.', 'pause for a moment at the top, then slowly lower your arms back down to the starting position.', 'repeat for the desired number of repetitions.']",other,"['shoulder', 'spine']",medium,unknown,3,medium,True,"cable lateral raise ['stand with your feet shoulder-width apart and grasp the cable handles with an overhand grip.', 'keep your arms straight and your core engaged.', 'raise your arms out to the sides until they are parallel to the floor.', 'pause for a moment at the top, then slowly lower your arms back down to the starting position.', 'repeat for the desired number of repetitions.']",0.11453279646065072,0.0,0.34721515112910917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43823310374137653,0.0,0.0,0.0,0.16595045155592095,0.0,0.0738117933438668,0.07510653611029582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09380968238739334,0.0,0.1416740728216648,0.0,0.0,0.0,0.0,0.0,0.0,0.19228165842816955,0.14990859555350702,0.0,0.0,0.22656445088024715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08984525855901385,0.0,0.1029013139497,0.15450670015038423,0.0,0.07470995084693705,0.07476646894454882,0.18705599550024637,0.18705599550024637,0.0,0.0,0.09840611436008696,0.10504375383199924,0.0,0.07872050483226217,0.09329251421359157,0.0,0.0,0.0,0.3746726602679616,0.07226713993651881,0.08297405367002725,0.07437179417828961,0.0,0.0,0.0,0.10222931138144645,0.11842373595894301,0.16912853833710528,0.0,0.0,0.0989625022479776,0.13007836960251387,0.13377856832408952,0.16912853833710528,0.08221555413574995,0.08227845045208355,0.11151090661921119,0.0,0.0,0.0,0.11463247530278377,0.11523353802357263
chest,cable,https://v2.exercisedb.io/image/bhn5zpe5uasmvu,179,cable low fly,pectorals,"['deltoids', 'triceps']","['attach the handles to the low pulleys of a cable machine and select an appropriate weight.', 'stand in the middle of the machine with your feet shoulder-width apart and a slight bend in your knees.', 'grasp the handles with an overhand grip and extend your arms out to the sides, keeping a slight bend in your elbows.', 'maintaining control, slowly bring your arms forward in a sweeping motion, crossing them in front of your body.', 'pause for a moment at the peak of the movement, feeling the stretch in your chest muscles.', 'reverse the motion and slowly return your arms to the starting position, keeping tension on your chest muscles throughout.', 'repeat for the desired number of repetitions.']",pull,"['shoulder', 'elbow', 'knee']",medium,unknown,3,medium,True,"cable low fly ['attach the handles to the low pulleys of a cable machine and select an appropriate weight.', 'stand in the middle of the machine with your feet shoulder-width apart and a slight bend in your knees.', 'grasp the handles with an overhand grip and extend your arms out to the sides, keeping a slight bend in your elbows.', 'maintaining control, slowly bring your arms forward in a sweeping motion, crossing them in front of your body.', 'pause for a moment at the peak of the movement, feeling the stretch in your chest muscles.', 'reverse the motion and slowly return your arms to the starting position, keeping tension on your chest muscles throughout.', 'repeat for the desired number of repetitions.']",0.09205903810471876,0.0,0.27908419087027275,0.0,0.0,0.0,0.0,0.0,0.279448632178056,0.0,0.0,0.10435479061987456,0.35224249509996935,0.22917222903648318,0.0,0.0,0.0,0.0,0.05932835751858366,0.06036904435548848,0.0,0.0,0.0,0.12075897777058126,0.0,0.0,0.14181157189560215,0.0,0.0,0.0,0.07540223754564163,0.0,0.11387462169249682,0.0,0.0,0.0,0.12390699364252716,0.0,0.0,0.1545519280685588,0.12049335680916953,0.0,0.0,0.36421542232971077,0.0,0.0,0.0,0.0,0.0,0.17608430098426703,0.0,0.12142855086709463,0.0,0.0,0.0,0.0,0.0,0.0,0.2928848062529807,0.08270989860249885,0.0,0.1496810169588635,0.060050277513155614,0.06009570556400597,0.15035165079016918,0.15035165079016918,0.0,0.0,0.07909675229771375,0.08443194644256374,0.0,0.06327387593706142,0.0,0.0,0.0,0.0,0.0,0.05808679779700221,0.06669278848121316,0.05977847433881267,0.14499237677741583,0.0,0.0,0.08216975715874586,0.09518649293517431,0.13594194009503802,0.0,0.0,0.15908793021595144,0.0,0.10752838225837998,0.0,0.0660831226065793,0.06613367733466534,0.0,0.20286369740747437,0.0,0.0,0.0921391578486675,0.09262227934422478
back,cable,https://v2.exercisedb.io/image/5hsiqcudfr23qk,180,cable low seated row,upper back,"['biceps', 'forearms']","['sit on the machine with your feet flat on the footrests and your knees slightly bent.', 'grasp the handles with an overhand grip, palms facing down.', 'keep your back straight and lean slightly forward, maintaining a slight bend in your elbows.', 'pull the handles towards your body, squeezing your shoulder blades together.', 'pause for a moment at the peak of the movement, then slowly release the handles back to the starting position.', 'repeat for the desired number of repetitions.']",pull,"['shoulder', 'elbow', 'knee', 'spine']",medium,unknown,3,medium,True,"cable low seated row ['sit on the machine with your feet flat on the footrests and your knees slightly bent.', 'grasp the handles with an overhand grip, palms facing down.', 'keep your back straight and lean slightly forward, maintaining a slight bend in your elbows.', 'pull the handles towards your body, squeezing your shoulder blades together.', 'pause for a moment at the peak of the movement, then slowly release the handles back to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15362105413254315,0.1598644014022398,0.0,0.11473373702964802,0.19363796124454122,0.0,0.0,0.0,0.0,0.0,0.06522905301715703,0.06637324476117183,0.0,0.0,0.0,0.13276945617157174,0.0,0.0,0.0,0.0,0.0,0.11753214652921433,0.08290161326202754,0.15465366044000559,0.0,0.1392429244276384,0.0,0.0,0.1362305682400407,0.0,0.0,0.16992339467227058,0.1324774170102151,0.0,0.0,0.6006594844304255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13350562384649267,0.0,0.0,0.0,0.0,0.0,0.0,0.1610073104502449,0.09093608160812734,0.0,0.1645680311950893,0.06602277392179069,0.06607272016775673,0.16530536510364452,0.16530536510364452,0.1387574600959527,0.14275185993752001,0.08696357804101362,0.09282940133845173,0.0,0.06956698585169473,0.08244458073782716,0.0,0.17637316142341616,0.0,0.0,0.06386400991988882,0.07332593750535615,0.06572393767533141,0.0,0.0,0.0,0.09034221863357439,0.0,0.0,0.1448498019344426,0.2688014193209325,0.08745526986142838,0.0,0.0,0.0,0.07265563532065827,0.0727112181342826,0.09854456192345269,0.0,0.0,0.0,0.0,0.0
upper arms,cable,https://v2.exercisedb.io/image/dhoel94x6cnrtq,182,cable lying close-grip curl,biceps,['forearms'],"['attach a straight bar to a low pulley cable machine.', 'lie face up on a flat bench with your feet flat on the ground.', 'grasp the bar with an underhand grip, hands shoulder-width apart.', 'extend your arms fully, keeping your elbows close to your sides.', 'keeping your upper arms stationary, curl the bar towards your chest by contracting your biceps.', 'pause for a moment at the top, squeezing your biceps.', 'slowly lower the bar back to the starting position, fully extending your arms.', 'repeat for the desired number of repetitions.']",push,"['shoulder', 'elbow', 'spine']",medium,unknown,3,medium,True,"cable lying close-grip curl ['attach a straight bar to a low pulley cable machine.', 'lie face up on a flat bench with your feet flat on the ground.', 'grasp the bar with an underhand grip, hands shoulder-width apart.', 'extend your arms fully, keeping your elbows close to your sides.', 'keeping your upper arms stationary, curl the bar towards your chest by contracting your biceps.', 'pause for a moment at the top, squeezing your biceps.', 'slowly lower the bar back to the starting position, fully extending your arms.', 'repeat for the desired number of repetitions.']",0.070305937018052,0.0,0.21313795961825993,0.0,0.0,0.5636970667044543,0.0,0.10302855046720766,0.0,0.0,0.2857094912730237,0.0,0.26900931386454,0.08750997529757862,0.24062273627181507,0.0,0.0,0.2505337691160849,0.04530935639737269,0.04610413401744425,0.0,0.0,0.0,0.09222422111173073,0.0,0.0,0.10830219006613873,0.0,0.12637509021422555,0.0,0.05758505707906529,0.10742541083942103,0.0,0.1934416336550174,0.11482429002777028,0.0,0.0,0.19666065057112156,0.0,0.11803206229948252,0.18404273017240907,0.07647456016712337,0.0,0.0,0.089754655520157,0.0,0.0,0.0,0.0,0.13447644065958395,0.0,0.0,0.0,0.0,0.0,0.11992301572662593,0.0,0.05515149620738368,0.11183877849420493,0.06316595351889394,0.0,0.0,0.04586069022309345,0.04589538384739903,0.0,0.0,0.0,0.0,0.060406576039278424,0.0644810898648544,0.0,0.0483225680835248,0.0,0.0,0.0,0.0,0.0,0.04436117117420793,0.05093360829150455,0.045653112811357685,0.0,0.0,0.0,0.06275344486024231,0.0726943895465989,0.10381952359269374,0.0,0.0,0.06074811464666837,0.07984858436445506,0.0,0.0,0.05046800348543101,0.050506612378180236,0.06845095046893085,0.0,0.0,0.09951791625923834,0.07036712485781148,0.07073608710353992
back,cable,https://v2.exercisedb.io/image/uidjmzduwqfors,184,cable lying extension pullover (with rope attachment),lats,"['triceps', 'shoulders']","['attach a rope to a cable machine and set the pulley at the highest position.', 'lie down on a bench with your head towards the cable machine.', 'hold the rope with both hands and extend your arms straight up above your chest.', 'keeping your arms straight, slowly lower the rope behind your head while maintaining control.', 'pause for a moment at the bottom, then slowly raise the rope back to the starting position.', 'repeat for the desired number of repetitions.']",push,['spine'],medium,unknown,3,medium,False,"cable lying extension pullover (with rope attachment) ['attach a rope to a cable machine and set the pulley at the highest position.', 'lie down on a bench with your head towards the cable machine.', 'hold the rope with both hands and extend your arms straight up above your chest.', 'keeping your arms straight, slowly lower the rope behind your head while maintaining control.', 'pause for a moment at the bottom, then slowly raise the rope back to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.2075741834859766,0.0,0.0,0.0,0.0,0.15050862322186398,0.0,0.0,0.0,0.0,0.589470898309352,0.12783840829062237,0.0,0.0,0.0,0.0,0.06618989415567716,0.06735094014557096,0.0,0.0,0.0,0.0,0.0,0.0,0.15821258714064246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13111753556497094,0.3647185338274053,0.0,0.0,0.11834073784644268,0.09822453993416463,0.0,0.0,0.0,0.0,0.0,0.1751887987143259,0.0,0.0805677234626452,0.32675798111583393,0.09227559405148492,0.13855214276739491,0.0,0.06699530677837816,0.0670459887457079,0.0,0.0,0.0,0.0,0.08824457446008986,0.09419680288031866,0.0,0.14118345176778882,0.08365901113589094,0.0,0.0,0.0,0.16799174361357677,0.06480474361390315,0.07440604788588201,0.06669206859526645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17748701806115605,0.11664631254551223,0.0,0.0,0.07372587197338176,0.07378227353649659,0.19999229857331427,0.0,0.0,0.0,0.0,0.0
chest,cable,https://v2.exercisedb.io/image/c4txipw8r9mcvx,185,cable lying fly,pectorals,"['deltoids', 'triceps']","['attach the handles to the cables and lie flat on a bench with your feet flat on the ground.', 'hold the handles with your palms facing each other and your arms extended straight above your chest.', 'keeping a slight bend in your elbows, lower your arms out to the sides in a wide arc until you feel a stretch in your chest.', 'pause for a moment, then squeeze your chest muscles to bring your arms back to the starting position.', 'repeat for the desired number of repetitions.']",push,"['elbow', 'spine']",medium,unknown,3,medium,True,"cable lying fly ['attach the handles to the cables and lie flat on a bench with your feet flat on the ground.', 'hold the handles with your palms facing each other and your arms extended straight above your chest.', 'keeping a slight bend in your elbows, lower your arms out to the sides in a wide arc until you feel a stretch in your chest.', 'pause for a moment, then squeeze your chest muscles to bring your arms back to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.31660190493094204,0.0,0.0,0.0,0.0,0.15304188610331948,0.15850766932019486,0.0,0.0,0.0,0.19979749587126683,0.38997030274610167,0.0,0.0,0.0,0.0,0.06730395923980775,0.06848454719777552,0.0,0.0,0.0,0.13699279160334457,0.0,0.0,0.0,0.15056782128828913,0.0,0.12127079013838676,0.08553867551065347,0.15957312236011467,0.0,0.2873443558239123,0.170563652857736,0.0,0.0,0.0,0.0,0.0,0.0,0.11359774425462274,0.0,0.4131774578675952,0.0,0.0,0.0,0.0,0.12033257188314458,0.0998777912611432,0.0,0.0,0.0,0.0,0.0,0.1781374621963882,0.0,0.08192378678262141,0.0,0.09382871660533555,0.0,0.0,0.06812292804193334,0.06817446305504775,0.0,0.0,0.14317127118280956,0.1472927310490693,0.08972984952396479,0.09578226196685044,0.0,0.07177987972579052,0.08506710499173215,0.0,0.0,0.0,0.0,0.06589549474845671,0.07565840190540722,0.06781458595170275,0.0,0.0,0.0,0.0,0.0,0.15421682274401266,0.0,0.0,0.0,0.0,0.0,0.0,0.07496677771602347,0.075024128593425,0.10167921918560212,0.2301349741103586,0.0,0.0,0.0,0.0
upper arms,cable,https://v2.exercisedb.io/image/om0-suwhttkvao,186,cable lying triceps extension v. 2,triceps,['shoulders'],"['attach a rope handle to a low pulley cable machine.', 'lie down on a flat bench facing up, with your head towards the cable machine.', 'grasp the rope handle with both hands, palms facing each other, and extend your arms straight up over your chest.', 'keeping your upper arms stationary, slowly lower the rope handle towards your forehead by bending your elbows.', 'pause for a moment at the bottom, then extend your arms back up to the starting position.', 'repeat for the desired number of repetitions.']",push,"['elbow', 'spine']",medium,unknown,3,medium,True,"cable lying triceps extension v. 2 ['attach a rope handle to a low pulley cable machine.', 'lie down on a flat bench facing up, with your head towards the cable machine.', 'grasp the rope handle with both hands, palms facing each other, and extend your arms straight up over your chest.', 'keeping your upper arms stationary, slowly lower the rope handle towards your forehead by bending your elbows.', 'pause for a moment at the bottom, then extend your arms back up to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.298795808642678,0.0,0.0,0.0,0.0,0.14443461458141363,0.0,0.0,0.0,0.0,0.5656818870687992,0.12267929129176418,0.0,0.0,0.0,0.0,0.06351869844339272,0.06463288862380788,0.0,0.0,0.0,0.12928814169411768,0.0,0.0,0.30365534620434237,0.0,0.0,0.22890073142193812,0.0,0.0,0.0,0.13559187076913307,0.0,0.0,0.0,0.0,0.0,0.16546787612916322,0.0,0.0,0.0,0.0,0.1258260843053165,0.1749998762077812,0.0,0.0,0.0,0.09426053646716788,0.0,0.0,0.0,0.0,0.0,0.16811878336023983,0.0,0.07731628817622878,0.3135711566127089,0.08855166951099396,0.0,0.0,0.06429160739205371,0.06434024401008129,0.0,0.0,0.1351191356754432,0.13900879936459892,0.08468332795959309,0.0903953449814284,0.0,0.06774288743341557,0.08028282214675987,0.0,0.0,0.0,0.0,0.062189447797445,0.07140327656231205,0.06400060685556257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851621272525982,0.11193886990793192,0.0,0.0,0.07075055020240961,0.07080467559307425,0.09596064977987083,0.0,0.0,0.13951309431868059,0.0,0.0
chest,cable,https://v2.exercisedb.io/image/h93fsavens5eme,188,cable middle fly,pectorals,"['deltoids', 'triceps']","['attach cables to both sides of a cable machine at chest height.', 'stand in the center of the machine with one foot slightly in front of the other.', 'grasp the handles with an overhand grip and extend your arms out to the sides.', 'keep a slight bend in your elbows and maintain a slight forward lean.', 'engage your chest muscles and bring your arms forward in a sweeping motion.', 'pause for a moment at the center, then slowly return your arms back to the starting position.', 'repeat for the desired number of repetitions.']",pull,"['elbow', 'spine']",medium,unknown,3,medium,True,"cable middle fly ['attach cables to both sides of a cable machine at chest height.', 'stand in the center of the machine with one foot slightly in front of the other.', 'grasp the handles with an overhand grip and extend your arms out to the sides.', 'keep a slight bend in your elbows and maintain a slight forward lean.', 'engage your chest muscles and bring your arms forward in a sweeping motion.', 'pause for a moment at the center, then slowly return your arms back to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.30343991578398427,0.0,0.0,0.0,0.0,0.0,0.15191808097341267,0.0,0.0,0.0,0.3829827576953598,0.24917212853229234,0.0,0.0,0.0,0.0,0.06450595339314406,0.06563746114771511,0.0,0.0,0.0,0.1312976343468272,0.15031876549853862,0.0,0.15418749195004838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20674941424944868,0.2694407562011424,0.0,0.0,0.16803970117811226,0.13100883259883175,0.0,0.0,0.19800028216275384,0.0,0.0,0.17471090609705334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31844491322378055,0.08992800555338601,0.0,0.0,0.06529087546871055,0.0653402680333029,0.16347286498560154,0.16347286498560154,0.0,0.0,0.08599953935463657,0.09180033680201691,0.0,0.06879579787660876,0.08153063760089785,0.0,0.0,0.0,0.0,0.06315604254300715,0.07251307950132266,0.06499535198500746,0.15764588621614092,0.0,0.0,0.0,0.0,0.2956112327632645,0.0,0.13291080450122691,0.08648578050308804,0.0,0.11691240250881,0.0,0.07185020798187762,0.07190517462970197,0.0,0.0,0.0,0.0,0.0,0.0
